value,label
-1.002424359,NoFault
-1.000383377,NoFault
-1.000387192,NoFault
-1.001697898,NoFault
-1.003665805,NoFault
-1.002608895,NoFault
-1.000387192,NoFault
-1.00296247,NoFault
-1.002512693,NoFault
-1.001398087,NoFault
-1.000629425,NoFault
-1.001905441,NoFault
-1.002532005,NoFault
-0.999960482,NoFault
-1.000848413,NoFault
-1.00160563,NoFault
-1.002116799,NoFault
-1.001090646,NoFault
-1.002166867,NoFault
-1.001763225,NoFault
-1.001594067,NoFault
-1.000544786,NoFault
-1.001451969,NoFault
-1.002028465,NoFault
-1.002155304,NoFault
-1.003000855,NoFault
-1.002051473,NoFault
-1.001732469,NoFault
-1.000690937,NoFault
-1.002704978,NoFault
-1.000813842,NoFault
-1.000467896,NoFault
-1.001351953,NoFault
-1.000948429,NoFault
-0.999195635,NoFault
-0.999941289,NoFault
-1.002362847,NoFault
-1.001571059,NoFault
-0.998734415,NoFault
-1.001732469,NoFault
-1.002827883,NoFault
-1.000387192,NoFault
-1.001886249,NoFault
-1.004142404,NoFault
-1.002059221,NoFault
-0.999872148,NoFault
-1.001705647,NoFault
-1.001621008,NoFault
-0.998492301,NoFault
-1.00047946,NoFault
-1.000356436,NoFault
-0.999987423,NoFault
-0.999249518,NoFault
-1.001086712,NoFault
-1.002124548,NoFault
-1.001405835,NoFault
-1.002282143,NoFault
-1.003327608,NoFault
-1.00101757,NoFault
-1.000406504,NoFault
-1.002754927,NoFault
-1.002508879,NoFault
-1.00090611,NoFault
-1.002359033,NoFault
-1.001728654,NoFault
-1.000629425,NoFault
-0.999280274,NoFault
-1.000856161,NoFault
-1.000110507,NoFault
-1.00156343,NoFault
-1.002251387,NoFault
-1.002877831,NoFault
-1.000798464,NoFault
-1.001882434,NoFault
-1.002666473,NoFault
-1.000975251,NoFault
-1.000894547,NoFault
-1.002162933,NoFault
-1.001736283,NoFault
-0.999149501,NoFault
-1.000683188,NoFault
-1.000833035,NoFault
-0.999072611,NoFault
-0.99985677,NoFault
-1.001025319,NoFault
-1.000014424,NoFault
-1.000033617,NoFault
-1.001843929,NoFault
-1.000602484,NoFault
-1.001828551,NoFault
-1.00175941,NoFault
-1.001086712,NoFault
-1.001440406,NoFault
-1.003350616,NoFault
-1.001386523,NoFault
-1.001621008,NoFault
-1.003277659,NoFault
-1.001989961,NoFault
-1.002209067,NoFault
-1.002097607,NoFault
-1.001763225,NoFault
-1.000567913,NoFault
-1.00032568,NoFault
-1.001728654,NoFault
-1.000594735,NoFault
-0.99997586,NoFault
-1.002512693,NoFault
-1.001651764,NoFault
-1.001109838,NoFault
-1.003266096,NoFault
-1.002243638,NoFault
-1.001578808,NoFault
-1.001928568,NoFault
-1.000564098,NoFault
-0.998111784,NoFault
-1.001313567,NoFault
-1.0001297,NoFault
-0.999764502,NoFault
-1.002328277,NoFault
-1.00032568,NoFault
-0.999230206,NoFault
-1.000748515,NoFault
-1.001240492,NoFault
-1.001886249,NoFault
-1.0033314230000001,NoFault
-1.00428462,NoFault
-1.001382709,NoFault
-1.002201438,NoFault
-1.001997709,NoFault
-1.001474977,NoFault
-1.001086712,NoFault
-1.001744032,NoFault
-1.001113653,NoFault
-1.000771642,NoFault
-1.001728654,NoFault
-1.001951575,NoFault
-1.000867724,NoFault
-1.002132177,NoFault
-1.0012443070000001,NoFault
-0.999695361,NoFault
-1.000971437,NoFault
-1.001647949,NoFault
-1.000859976,NoFault
-1.002366662,NoFault
-1.002701044,NoFault
-1.001893878,NoFault
-1.002401233,NoFault
-1.001701713,NoFault
-1.00024116,NoFault
-1.000717759,NoFault
-1.001209736,NoFault
-1.000237346,NoFault
-0.999460876,NoFault
-1.00082922,NoFault
-1.000783086,NoFault
-1.000095129,NoFault
-0.999833643,NoFault
-0.999656856,NoFault
-1.00082922,NoFault
-1.002059221,NoFault
-1.001832485,NoFault
-1.002147555,NoFault
-1.002147555,NoFault
-1.003143072,NoFault
-1.002059221,NoFault
-1.002351284,NoFault
-1.002243638,NoFault
-1.000421882,NoFault
-1.000295043,NoFault
-0.999783695,NoFault
-1.001009941,NoFault
-1.000775456,NoFault
-1.001651764,NoFault
-1.00090611,NoFault
-1.001621008,NoFault
-1.001294374,NoFault
-1.000656247,NoFault
-1.001225114,NoFault
-1.002405167,NoFault
-1.002616525,NoFault
-1.002293706,NoFault
-1.002328277,NoFault
-1.002635717,NoFault
-1.001451969,NoFault
-1.00117135,NoFault
-1.000406504,NoFault
-1.00008738,NoFault
-1.000433326,NoFault
-1.000467896,NoFault
-1.000421882,NoFault
-1.00195539,NoFault
-1.0018785,NoFault
-1.001351953,NoFault
-0.999849021,NoFault
-1.000706196,NoFault
-1.001098275,NoFault
-1.000702381,NoFault
-1.002124548,NoFault
-1.00265491,NoFault
-1.001713276,NoFault
-1.00195539,NoFault
-1.002128363,NoFault
-1.001413465,NoFault
-1.00063324,NoFault
-1.000137448,NoFault
-0.999330223,NoFault
-1.000448704,NoFault
-1.000836968,NoFault
-1.000421882,NoFault
-1.000952244,NoFault
-1.001444221,NoFault
-1.000644803,NoFault
-1.000790834,NoFault
-1.002132177,NoFault
-1.001820922,NoFault
-1.001997709,NoFault
-1.002635717,NoFault
-1.001970768,NoFault
-1.001432657,NoFault
-1.002128363,NoFault
-1.001686335,NoFault
-1.001021385,NoFault
-1.002059221,NoFault
-1.000491023,NoFault
-1.000310421,NoFault
-1.000840783,NoFault
-1.000959873,NoFault
-1.000994563,NoFault
-1.002389789,NoFault
-1.002424359,NoFault
-1.001617193,NoFault
-1.002624154,NoFault
-1.003304482,NoFault
-1.002335906,NoFault
-1.002685666,NoFault
-1.002159119,NoFault
-1.001144409,NoFault
-1.000379562,NoFault
-1.000098944,NoFault
-0.999218762,NoFault
-0.999441683,NoFault
-1.000594735,NoFault
-0.999487817,NoFault
-0.998396218,NoFault
-1.001275063,NoFault
-1.000014424,NoFault
-0.999922097,NoFault
-1.001694083,NoFault
-1.000279665,NoFault
-1.001363516,NoFault
-1.00303936,NoFault
-1.003439069,NoFault
-1.000890732,NoFault
-1.002051473,NoFault
-1.002378225,NoFault
-1.00113678,NoFault
-1.001348138,NoFault
-1.00156343,NoFault
-1.001609445,NoFault
-1.001390457,NoFault
-1.001290441,NoFault
-1.000836968,NoFault
-1.000817776,NoFault
-1.002170682,NoFault
-1.001182914,NoFault
-1.001670957,NoFault
-1.002139926,NoFault
-1.003089309,NoFault
-1.003392935,NoFault
-1.003458261,NoFault
-1.002508879,NoFault
-1.002124548,NoFault
-1.001198292,NoFault
-1.000925303,NoFault
-1.000971437,NoFault
-1.001425028,NoFault
-1.000271916,NoFault
-0.999545395,NoFault
-0.999956667,NoFault
-1.000056744,NoFault
-1.00047946,NoFault
-1.000871539,NoFault
-1.001963139,NoFault
-1.001497984,NoFault
-1.001651764,NoFault
-1.002343655,NoFault
-1.001724839,NoFault
-1.001817107,NoFault
-1.002589583,NoFault
-1.001847744,NoFault
-1.001013756,NoFault
-1.000371814,NoFault
-1.000867724,NoFault
-1.000540972,NoFault
-1.001286626,NoFault
-1.000244975,NoFault
-1.000806212,NoFault
-1.002266765,NoFault
-1.001275063,NoFault
-1.000990629,NoFault
-1.002347469,NoFault
-1.001317382,NoFault
-1.001478791,NoFault
-1.00175941,NoFault
-1.001674891,NoFault
-1.00175941,NoFault
-1.002435923,NoFault
-1.002028465,NoFault
-1.000917673,NoFault
-1.000421882,NoFault
-1.001117468,NoFault
-1.000406504,NoFault
-1.000571728,NoFault
-1.001113653,NoFault
-1.000137448,NoFault
-1.000229597,NoFault
-1.001805544,NoFault
-1.000760078,NoFault
-1.001056075,NoFault
-1.003050804,NoFault
-1.001032948,NoFault
-1.001963139,NoFault
-1.003046989,NoFault
-1.002647281,NoFault
-1.000936866,NoFault
-1.001744032,NoFault
-1.00140965,NoFault
-1.000610113,NoFault
-1.001859307,NoFault
-1.000760078,NoFault
-1.000337243,NoFault
-1.001867056,NoFault
-1.000879169,NoFault
-0.999737561,NoFault
-1.001640201,NoFault
-1.001924634,NoFault
-1.001797795,NoFault
-1.002243638,NoFault
-1.002028465,NoFault
-1.001943946,NoFault
-1.001624823,NoFault
-1.001140594,NoFault
-1.001278996,NoFault
-1.00082159,NoFault
-1.00039494,NoFault
-1.000102758,NoFault
-1.00024116,NoFault
-1.000002861,NoFault
-1.000886917,NoFault
-1.001567245,NoFault
-1.000817776,NoFault
-1.000271916,NoFault
-1.001125216,NoFault
-1.001294374,NoFault
-1.002370477,NoFault
-1.002389789,NoFault
-1.002812505,NoFault
-1.00245893,NoFault
-1.001132846,NoFault
-1.001644135,NoFault
-1.000748515,NoFault
-1.000894547,NoFault
-1.001205921,NoFault
-1.001928568,NoFault
-1.001225114,NoFault
-1.001071453,NoFault
-1.001517296,NoFault
-1.000886917,NoFault
-1.001217484,NoFault
-1.000233531,NoFault
-1.000502586,NoFault
-1.001401901,NoFault
-1.001313567,NoFault
-1.001659513,NoFault
-1.002493501,NoFault
-1.001670957,NoFault
-1.001548052,NoFault
-1.002162933,NoFault
-1.001082897,NoFault
-0.999879777,NoFault
-1.000467896,NoFault
-1.00055635,NoFault
-0.999852955,NoFault
-1.000790834,NoFault
-1.001824737,NoFault
-1.001321197,NoFault
-1.00089848,NoFault
-1.000817776,NoFault
-1.001217484,NoFault
-1.000940681,NoFault
-1.00160563,NoFault
-1.002247572,NoFault
-1.001709461,NoFault
-1.002524257,NoFault
-1.002424359,NoFault
-1.00203228,NoFault
-1.001048326,NoFault
-1.000529408,NoFault
-1.000571728,NoFault
-1.000598669,NoFault
-1.000956059,NoFault
-1.000917673,NoFault
-1.001298189,NoFault
-1.000879169,NoFault
-1.001148224,NoFault
-1.001063704,NoFault
-1.000644803,NoFault
-1.0007447,NoFault
-1.000387192,NoFault
-1.001851678,NoFault
-1.002370477,NoFault
-1.00253582,NoFault
-1.002593517,NoFault
-1.001497984,NoFault
-1.001951575,NoFault
-1.001090646,NoFault
-1.000295043,NoFault
-0.99985677,NoFault
-1.000717759,NoFault
-1.000079751,NoFault
-1.000902295,NoFault
-1.001482606,NoFault
-1.001067519,NoFault
-1.000863791,NoFault
-1.001817107,NoFault
-1.001398087,NoFault
-1.001924634,NoFault
-1.002097607,NoFault
-1.002466679,NoFault
-1.002232194,NoFault
-1.001109838,NoFault
-1.001886249,NoFault
-1.00148654,NoFault
-1.00071013,NoFault
-1.000271916,NoFault
-1.000379562,NoFault
-1.001521111,NoFault
-1.001348138,NoFault
-1.000506401,NoFault
-1.001705647,NoFault
-1.002197623,NoFault
-1.001751661,NoFault
-1.001348138,NoFault
-1.000867724,NoFault
-1.000417948,NoFault
-1.001144409,NoFault
-1.00148654,NoFault
-1.001259685,NoFault
-1.001298189,NoFault
-1.001863122,NoFault
-1.001571059,NoFault
-1.001909256,NoFault
-1.001621008,NoFault
-1.000725508,NoFault
-1.001098275,NoFault
-1.000687003,NoFault
-1.000713944,NoFault
-1.001167536,NoFault
-1.002282143,NoFault
-1.001989961,NoFault
-1.0018785,NoFault
-1.002143741,NoFault
-1.001175165,NoFault
-1.001067519,NoFault
-1.001240492,NoFault
-1.001882434,NoFault
-1.001132846,NoFault
-1.001263618,NoFault
-1.000652432,NoFault
-1.000694752,NoFault
-1.000959873,NoFault
-0.999952853,NoFault
-1.000771642,NoFault
-1.00071013,NoFault
-1.00117135,NoFault
-1.001152158,NoFault
-1.001670957,NoFault
-1.002005339,NoFault
-1.001809359,NoFault
-1.002205253,NoFault
-1.001982331,NoFault
-1.002766371,NoFault
-1.000848413,NoFault
-1.000859976,NoFault
-1.000579357,NoFault
-1.001321197,NoFault
-1.001194358,NoFault
-1.001079082,NoFault
-1.002009273,NoFault
-1.000779271,NoFault
-1.001670957,NoFault
-1.003096938,NoFault
-1.001432657,NoFault
-1.00175941,NoFault
-1.001793981,NoFault
-1.00113678,NoFault
-1.000687003,NoFault
-1.001548052,NoFault
-1.000983,NoFault
-1.002143741,NoFault
-1.001448035,NoFault
-1.00089848,NoFault
-1.000602484,NoFault
-1.000598669,NoFault
-1.00101757,NoFault
-1.000921488,NoFault
-1.000825405,NoFault
-1.001025319,NoFault
-1.001121402,NoFault
-1.001659513,NoFault
-1.001348138,NoFault
-1.001793981,NoFault
-1.002685666,NoFault
-1.001624823,NoFault
-1.000444889,NoFault
-1.001259685,NoFault
-1.001863122,NoFault
-1.001271248,NoFault
-1.002881765,NoFault
-1.000825405,NoFault
-1.001809359,NoFault
-1.001786351,NoFault
-1.001501918,NoFault
-1.001463413,NoFault
-1.003020048,NoFault
-1.000298858,NoFault
-1.000106692,NoFault
-1.001559496,NoFault
-1.00152874,NoFault
-1.001075268,NoFault
-1.002816439,NoFault
-1.001082897,NoFault
-1.000736952,NoFault
-1.00140965,NoFault
-1.001198292,NoFault
-1.001175165,NoFault
-1.00040257,NoFault
-1.001336575,NoFault
-1.001928568,NoFault
-1.000106692,NoFault
-1.001225114,NoFault
-1.000498652,NoFault
-1.000456452,NoFault
-1.000725508,NoFault
-1.001117468,NoFault
-1.001240492,NoFault
-1.000875354,NoFault
-1.001436591,NoFault
-1.001621008,NoFault
-1.001882434,NoFault
-1.000886917,NoFault
-1.001121402,NoFault
-1.000902295,NoFault
-1.000148892,NoFault
-1.001551867,NoFault
-1.002005339,NoFault
-1.000168204,NoFault
-1.000760078,NoFault
-1.002028465,NoFault
-1.002228379,NoFault
-1.001667142,NoFault
-1.001617193,NoFault
-1.002451301,NoFault
-1.001309752,NoFault
-1.001747847,NoFault
-1.002524257,NoFault
-1.003838778,NoFault
-1.002520442,NoFault
-1.002847195,NoFault
-1.002247572,NoFault
-1.001071453,NoFault
-1.001617193,NoFault
-1.001651764,NoFault
-1.000579357,NoFault
-1.001198292,NoFault
-1.000041366,NoFault
-1.001163602,NoFault
-1.001048326,NoFault
-1.000840783,NoFault
-1.000683188,NoFault
-1.00059092,NoFault
-1.001321197,NoFault
-1.0007447,NoFault
-1.00125587,NoFault
-1.001340389,NoFault
-1.002239823,NoFault
-1.001205921,NoFault
-1.000637054,NoFault
-0.999679983,NoFault
-0.999637663,NoFault
-1.000037432,NoFault
-1.000421882,NoFault
-1.000529408,NoFault
-1.000552535,NoFault
-1.000794649,NoFault
-1.001163602,NoFault
-1.002451301,NoFault
-1.001840115,NoFault
-1.001986146,NoFault
-1.002489686,NoFault
-1.0018363,NoFault
-1.002474308,NoFault
-1.001574874,NoFault
-1.001993895,NoFault
-1.000933051,NoFault
-1.001624823,NoFault
-1.001474977,NoFault
-1.000921488,NoFault
-1.001340389,NoFault
-1.000909925,NoFault
-1.00028348,NoFault
-1.000383377,NoFault
-1.000848413,NoFault
-1.001309752,NoFault
-1.001694083,NoFault
-1.002170682,NoFault
-1.002770305,NoFault
-1.001867056,NoFault
-1.001786351,NoFault
-1.001709461,NoFault
-1.001736283,NoFault
-1.001286626,NoFault
-1.000917673,NoFault
-1.001344323,NoFault
-1.001052141,NoFault
-1.00075233,NoFault
-1.000848413,NoFault
-1.000852346,NoFault
-1.000602484,NoFault
-0.999764502,NoFault
-1.00125587,NoFault
-1.001259685,NoFault
-1.000959873,NoFault
-1.000683188,NoFault
-1.002201438,NoFault
-1.00117135,NoFault
-1.00105989,NoFault
-1.001598001,NoFault
-1.00071013,NoFault
-1.000694752,NoFault
-1.00152874,NoFault
-1.001152158,NoFault
-1.000813842,NoFault
-1.001859307,NoFault
-1.001148224,NoFault
-1.001286626,NoFault
-1.001425028,NoFault
-1.002174497,NoFault
-1.001571059,NoFault
-1.001670957,NoFault
-1.002197623,NoFault
-1.00195539,NoFault
-1.002297521,NoFault
-1.002770305,NoFault
-1.002162933,NoFault
-1.001736283,NoFault
-1.001694083,NoFault
-1.001601815,NoFault
-1.001006007,NoFault
-1.001163602,NoFault
-0.999649227,NoFault
-1.000091314,NoFault
-1.001928568,NoFault
-1.000883102,NoFault
-1.000298858,NoFault
-1.000775456,NoFault
-1.000736952,NoFault
-1.000410318,NoFault
-1.000763893,NoFault
-1.001106024,NoFault
-1.001867056,NoFault
-1.002043843,NoFault
-1.001678705,NoFault
-1.000756264,NoFault
-1.000679374,NoFault
-1.001298189,NoFault
-1.000836968,NoFault
-1.001025319,NoFault
-1.001336575,NoFault
-1.001609445,NoFault
-1.001594067,NoFault
-1.001767039,NoFault
-1.002251387,NoFault
-1.001578808,NoFault
-1.002097607,NoFault
-1.002812505,NoFault
-1.002239823,NoFault
-1.001851678,NoFault
-1.002597332,NoFault
-1.001594067,NoFault
-1.00152874,NoFault
-1.001586437,NoFault
-1.001451969,NoFault
-1.001240492,NoFault
-1.002066851,NoFault
-1.001517296,NoFault
-0.999849021,NoFault
-1.000018239,NoFault
-1.000314236,NoFault
-1.001052141,NoFault
-1.001647949,NoFault
-1.001717091,NoFault
-1.001817107,NoFault
-1.001590252,NoFault
-1.001590252,NoFault
-1.000859976,NoFault
-1.000310421,NoFault
-1.002497315,NoFault
-1.001217484,NoFault
-1.000287294,NoFault
-0.999806821,NoFault
-1.000959873,NoFault
-1.00156343,NoFault
-1.00066781,NoFault
-1.000621676,NoFault
-1.000540972,NoFault
-1.001079082,NoFault
-1.000859976,NoFault
-1.001817107,NoFault
-1.002447367,NoFault
-1.00168252,NoFault
-1.001125216,NoFault
-1.002604961,NoFault
-1.001882434,NoFault
-1.002335906,NoFault
-1.001371145,NoFault
-1.001213551,NoFault
-1.000022054,NoFault
-0.999772251,NoFault
-1.000425696,NoFault
-1.000137448,NoFault
-1.001063704,NoFault
-1.000498652,NoFault
-1.000983,NoFault
-1.001548052,NoFault
-1.001098275,NoFault
-1.002585769,NoFault
-1.001459599,NoFault
-1.00238204,NoFault
-1.001813173,NoFault
-0.999968231,NoFault
-1.000448704,NoFault
-1.000648618,NoFault
-1.000375748,NoFault
-1.000517964,NoFault
-1.001032948,NoFault
-1.000836968,NoFault
-1.000806212,NoFault
-1.001259685,NoFault
-1.001167536,NoFault
-1.001586437,NoFault
-1.00124824,NoFault
-1.002282143,NoFault
-1.001970768,NoFault
-1.001963139,NoFault
-1.002209067,NoFault
-1.002555013,NoFault
-1.001932383,NoFault
-1.002416611,NoFault
-1.002439737,NoFault
-1.002293706,NoFault
-1.001801729,NoFault
-1.002482057,NoFault
-1.000625491,NoFault
-0.999472439,NoFault
-1.001540303,NoFault
-1.000287294,NoFault
-1.000202775,NoFault
-1.001182914,NoFault
-1.0006639960000001,NoFault
-1.002170682,NoFault
-1.001824737,NoFault
-1.002332091,NoFault
-1.002182245,NoFault
-1.001905441,NoFault
-1.000660181,NoFault
-1.00032568,NoFault
-1.001559496,NoFault
-1.001751661,NoFault
-1.000817776,NoFault
-1.001155972,NoFault
-1.000756264,NoFault
-1.000337243,NoFault
-0.999603093,NoFault
-1.000525594,NoFault
-1.00051403,NoFault
-1.002201438,NoFault
-1.001863122,NoFault
-1.002862573,NoFault
-1.000779271,NoFault
-1.001905441,NoFault
-1.001651764,NoFault
-1.001090646,NoFault
-1.002232194,NoFault
-1.001847744,NoFault
-1.001286626,NoFault
-1.001425028,NoFault
-1.001275063,NoFault
-1.001336575,NoFault
-1.000483274,NoFault
-1.00168252,NoFault
-1.000525594,NoFault
-1.00117898,NoFault
-1.001375079,NoFault
-1.001882434,NoFault
-1.003043175,NoFault
-1.002105355,NoFault
-1.002136111,NoFault
-1.002393603,NoFault
-1.000990629,NoFault
-1.001590252,NoFault
-1.001056075,NoFault
-1.002024651,NoFault
-1.000521779,NoFault
-1.00168252,NoFault
-1.001744032,NoFault
-1.000214219,NoFault
-1.001155972,NoFault
-1.000583291,NoFault
-1.000567913,NoFault
-1.000364184,NoFault
-1.000256538,NoFault
-0.99966079,NoFault
-1.000656247,NoFault
-1.000660181,NoFault
-1.00110209,NoFault
-1.001340389,NoFault
-1.002074599,NoFault
-1.00124824,NoFault
-1.002151489,NoFault
-1.001548052,NoFault
-1.000429511,NoFault
-1.000733137,NoFault
-1.000748515,NoFault
-1.000048995,NoFault
-1.00047183,NoFault
-1.000790834,NoFault
-1.000179648,NoFault
-1.001228929,NoFault
-1.001109838,NoFault
-1.000863791,NoFault
-1.002343655,NoFault
-1.002489686,NoFault
-1.001882434,NoFault
-1.002024651,NoFault
-1.0018785,NoFault
-1.00105989,NoFault
-1.001694083,NoFault
-1.001943946,NoFault
-1.001882434,NoFault
-1.001144409,NoFault
-1.000056744,NoFault
-1.001082897,NoFault
-1.001736283,NoFault
-1.002285957,NoFault
-1.002466679,NoFault
-1.002193689,NoFault
-1.000967622,NoFault
-1.000687003,NoFault
-1.000487208,NoFault
-1.000975251,NoFault
-1.00101757,NoFault
-1.000152826,NoFault
-1.00043726,NoFault
-1.000675559,NoFault
-1.000933051,NoFault
-1.000214219,NoFault
-1.000883102,NoFault
-1.000852346,NoFault
-1.00036037,NoFault
-1.000075936,NoFault
-1.000310421,NoFault
-0.999491632,NoFault
-1.000421882,NoFault
-1.00132513,NoFault
-1.001905441,NoFault
-1.001621008,NoFault
-1.003335238,NoFault
-1.002205253,NoFault
-1.001674891,NoFault
-1.002816439,NoFault
-1.001820922,NoFault
-1.00160563,NoFault
-1.002216816,NoFault
-1.002020717,NoFault
-1.002539635,NoFault
-1.001213551,NoFault
-1.001144409,NoFault
-1.000713944,NoFault
-1.001348138,NoFault
-1.001148224,NoFault
-1.001036763,NoFault
-1.001221299,NoFault
-1.001774788,NoFault
-1.001947761,NoFault
-1.00265491,NoFault
-1.001294374,NoFault
-1.001375079,NoFault
-1.000986814,NoFault
-1.000344992,NoFault
-0.999875963,NoFault
-0.999949038,NoFault
-1.000806212,NoFault
-1.000525594,NoFault
-1.000602484,NoFault
-1.000998378,NoFault
-1.001371145,NoFault
-1.00036037,NoFault
-1.001098275,NoFault
-1.001594067,NoFault
-1.002116799,NoFault
-1.001690269,NoFault
-1.001874685,NoFault
-1.002328277,NoFault
-1.001797795,NoFault
-1.001744032,NoFault
-1.00218606,NoFault
-1.001890063,NoFault
-1.001086712,NoFault
-1.000679374,NoFault
-1.000959873,NoFault
-1.000879169,NoFault
-1.00311625,NoFault
-1.003350616,NoFault
-1.000813842,NoFault
-1.001228929,NoFault
-1.001036763,NoFault
-1.001013756,NoFault
-1.00230515,NoFault
-1.001943946,NoFault
-1.001970768,NoFault
-1.001655579,NoFault
-1.001613379,NoFault
-1.00101757,NoFault
-1.000421882,NoFault
-0.999860585,NoFault
-0.999672234,NoFault
-0.999799073,NoFault
-1.000218153,NoFault
-1.000517964,NoFault
-1.001236677,NoFault
-1.001924634,NoFault
-1.001175165,NoFault
-1.001571059,NoFault
-1.001636386,NoFault
-1.00245893,NoFault
-1.002412796,NoFault
-1.001966953,NoFault
-1.001943946,NoFault
-1.001751661,NoFault
-1.001601815,NoFault
-1.001425028,NoFault
-1.000706196,NoFault
-1.000956059,NoFault
-1.000771642,NoFault
-1.001344323,NoFault
-1.001740217,NoFault
-1.001371145,NoFault
-1.001659513,NoFault
-1.001874685,NoFault
-1.000852346,NoFault
-1.000571728,NoFault
-1.000702381,NoFault
-1.001213551,NoFault
-1.000429511,NoFault
-1.00090611,NoFault
-0.999337852,NoFault
-0.999991238,NoFault
-1.000314236,NoFault
-1.001594067,NoFault
-1.001467228,NoFault
-1.001651764,NoFault
-1.000721574,NoFault
-1.001163602,NoFault
-1.001309752,NoFault
-1.001363516,NoFault
-1.001559496,NoFault
-1.001740217,NoFault
-1.002539635,NoFault
-1.002293706,NoFault
-1.00210917,NoFault
-1.002685666,NoFault
-1.002232194,NoFault
-1.002485871,NoFault
-1.002335906,NoFault
-1.001540303,NoFault
-1.001459599,NoFault
-1.0007447,NoFault
-1.000429511,NoFault
-1.000863791,NoFault
-1.000936866,NoFault
-1.001144409,NoFault
-1.000068188,NoFault
-1.000302672,NoFault
-1.000798464,NoFault
-1.000675559,NoFault
-1.001036763,NoFault
-1.001386523,NoFault
-1.00218606,NoFault
-1.001052141,NoFault
-1.000417948,NoFault
-1.000717759,NoFault
-1.000902295,NoFault
-0.999645412,NoFault
-0.999791443,NoFault
-1.000218153,NoFault
-1.000879169,NoFault
-1.0001297,NoFault
-1.001628757,NoFault
-1.002643466,NoFault
-1.002593517,NoFault
-1.002870202,NoFault
-1.003177643,NoFault
-1.002854824,NoFault
-1.001663327,NoFault
-1.001770973,NoFault
-1.001901627,NoFault
-1.002324462,NoFault
-1.001751661,NoFault
-1.001305819,NoFault
-1.001940012,NoFault
-1.001478791,NoFault
-1.00125587,NoFault
-1.001613379,NoFault
-1.000863791,NoFault
-1.000810027,NoFault
-1.001413465,NoFault
-1.001701713,NoFault
-1.0007447,NoFault
-1.001367331,NoFault
-1.00089848,NoFault
-0.999733746,NoFault
-1.00039494,NoFault
-0.999518573,NoFault
-0.999776065,NoFault
-0.999945104,NoFault
-1.000944614,NoFault
-1.001386523,NoFault
-1.002285957,NoFault
-1.0018363,NoFault
-1.000725508,NoFault
-0.999849021,NoFault
-1.000902295,NoFault
-1.000990629,NoFault
-1.0006639960000001,NoFault
-1.001129031,NoFault
-1.001874685,NoFault
-1.002282143,NoFault
-1.003089309,NoFault
-1.002804875,NoFault
-1.002405167,NoFault
-1.002847195,NoFault
-1.002847195,NoFault
-1.001747847,NoFault
-1.00195539,NoFault
-1.000886917,NoFault
-1.000464082,NoFault
-1.000460267,NoFault
-1.001252055,NoFault
-1.000587106,NoFault
-1.001075268,NoFault
-1.000909925,NoFault
-1.000760078,NoFault
-1.001893878,NoFault
-1.002224445,NoFault
-1.001963139,NoFault
-1.000179648,NoFault
-1.001190543,NoFault
-1.000244975,NoFault
-0.999499261,NoFault
-0.999810636,NoFault
-1.000979185,NoFault
-1.000871539,NoFault
-1.000564098,NoFault
-1.001613379,NoFault
-1.001901627,NoFault
-1.001790166,NoFault
-1.002151489,NoFault
-1.002420545,NoFault
-1.002047658,NoFault
-1.001805544,NoFault
-1.001340389,NoFault
-1.002385855,NoFault
-1.00075233,NoFault
-1.001309752,NoFault
-1.002124548,NoFault
-1.000933051,NoFault
-1.001375079,NoFault
-1.001086712,NoFault
-1.001617193,NoFault
-1.000909925,NoFault
-1.001444221,NoFault
-1.001359701,NoFault
-1.00047183,NoFault
-0.999995172,NoFault
-0.999849021,NoFault
-1.000429511,NoFault
-1.000098944,NoFault
-1.000975251,NoFault
-1.001624823,NoFault
-1.001678705,NoFault
-1.000994563,NoFault
-1.000298858,NoFault
-1.001106024,NoFault
-1.001640201,NoFault
-1.001459599,NoFault
-1.001747847,NoFault
-1.000836968,NoFault
-1.000648618,NoFault
-1.000448704,NoFault
-1.000944614,NoFault
-1.001148224,NoFault
-1.002401233,NoFault
-1.001421213,NoFault
-1.002020717,NoFault
-1.002328277,NoFault
-1.002324462,NoFault
-1.00238204,NoFault
-1.002274394,NoFault
-1.002320528,NoFault
-1.000921488,NoFault
-1.001225114,NoFault
-1.001294374,NoFault
-1.000721574,NoFault
-1.000656247,NoFault
-1.000606298,NoFault
-1.001471162,NoFault
-1.000640869,NoFault
-1.000095129,NoFault
-1.000444889,NoFault
-0.99993366,NoFault
-1.00125587,NoFault
-1.001497984,NoFault
-1.002136111,NoFault
-1.001701713,NoFault
-1.001340389,NoFault
-0.999814451,NoFault
-0.999837577,NoFault
-1.00063324,NoFault
-1.001305819,NoFault
-1.00210917,NoFault
-1.001724839,NoFault
-1.000913858,NoFault
-1.001471162,NoFault
-1.001063704,NoFault
-1.001809359,NoFault
-1.002009273,NoFault
-1.002347469,NoFault
-1.001651764,NoFault
-1.000379562,NoFault
-1.000806212,NoFault
-1.001036763,NoFault
-1.002570391,NoFault
-1.001905441,NoFault
-1.002478123,NoFault
-1.001282811,NoFault
-1.000833035,NoFault
-1.000575542,NoFault
-1.000175834,NoFault
-1.001052141,NoFault
-1.000959873,NoFault
-1.000886917,NoFault
-1.000291109,NoFault
-1.00054872,NoFault
-1.000690937,NoFault
